Id,PostId,Accepted,ParentId
36246,81761,1,28777
36247,81764,1,28783
36248,81765,2,28783
36249,81766,2,28784
36250,81767,1,28782
36251,81768,2,28781
36252,81772,2,28695
36253,81776,1,28792
36254,81779,2,28792
36255,81782,2,28764
36256,81783,1,28775
36257,81786,2,28797
36258,81790,2,28779
36259,81792,2,28795
36260,81796,2,28795
36261,81798,2,28775
36262,81799,1,28800
36263,81802,2,28800
36264,81803,2,28799
36265,81812,2,28804
36266,81813,2,28805
36267,81816,2,28795
36268,81818,2,28812
36269,81823,1,28814
36270,81824,2,28814
36271,81826,1,28808
36272,81831,1,24141
36273,81832,2,28819
36274,81833,2,28818
36275,81838,2,28798
36276,81839,2,27865
36277,81841,2,28823
36278,81842,2,25274
36279,81845,2,28822
36280,81846,1,28822
36281,81848,1,28826
36282,81851,2,12686
36283,81853,2,28823
36284,81854,1,28652
36285,81855,2,28823
36286,81862,1,28807
36287,81865,1,28835
36288,81866,2,28824
36289,81868,2,28836
36290,81869,2,28767
36291,81870,1,28836
36292,81873,2,28837
36293,81874,2,28836
36294,81875,2,28837
36295,81876,2,28837
36296,81877,2,20514
36297,81879,1,28687
36298,81883,2,28837
36299,81884,2,15237
36300,81890,1,28837
36301,81892,1,25117
36302,81894,2,28796
36303,81895,2,28845
36304,81896,2,28829
36305,81897,2,28837
36306,81899,2,28849
36307,81902,2,27497
36308,81903,2,28521
36309,81904,2,617
36310,81905,2,27580
36311,81906,2,27580
36312,81908,2,23224
36313,81913,1,28844
36314,81915,1,28853
36315,81917,2,27580
36316,81921,2,28852
36317,81923,2,15558
36318,81925,2,28858
36319,81926,2,28811
36320,81928,2,26369
36321,81931,2,28859
36322,81934,2,28854
36323,81935,1,28859
36324,81939,2,10981
36325,81942,1,28861
36326,81943,2,28856
36327,81947,2,28865
36328,81948,2,28865
36329,81949,2,28863
36330,81950,1,28862
36331,81952,1,28557
36332,81958,2,5994
36333,81959,2,27768
36334,81961,2,28868
36335,81963,2,28870
36336,81964,2,3429
36337,81965,1,28871
36338,81968,2,28869
36339,81970,2,28871
36340,81972,1,28869
36341,81976,2,28876
36342,81977,1,28877
36343,81987,1,28881
36344,81988,2,28880
36345,81989,2,28881
36346,81991,2,28881
36347,81992,2,28881
36348,81994,2,28875
36349,81996,2,3399
36350,81998,1,28875
36351,82001,2,28880
36352,82003,1,28880
36353,82004,2,28861
36354,82007,1,28885
36355,82008,2,28771
36356,82012,2,28882
36357,82015,2,28881
36358,82025,2,28126
36359,82027,1,28896
36360,82028,2,28896
36361,82030,2,28870
36362,82031,2,28892
36363,82032,1,28897
36364,82033,1,28879
36365,82036,1,28893
36366,82040,1,28876
36367,82041,1,28901
36368,82042,2,28890
36369,82046,1,26407
36370,82053,2,28900
36371,82056,1,28910
36372,82057,2,28907
36373,82058,2,28504
36374,82063,2,28907
36375,82064,2,28913
36376,82065,1,28904
36377,82066,2,28912
36378,82067,1,28906
36379,82068,1,28889
36380,82069,2,28909
36381,82070,2,11395
36382,82073,2,6931
36383,82074,2,28899
36384,82077,2,12935
36385,82080,2,6931
36386,82081,2,28916
36387,82083,2,28918
36388,82086,1,28920
36389,82090,2,28923
36390,82097,2,28923
36391,82100,2,28915
36392,82104,2,28915
36393,82107,2,27969
36394,82108,2,28929
36395,82109,2,17906
36396,82112,2,28932
36397,82114,2,8120
36398,82116,2,28938
36399,82123,1,28930
36400,82132,2,28860
36401,82134,2,7388
36402,82135,2,16704
36403,82138,2,20050
36404,82140,1,23259
36405,82141,2,28937
36406,82143,2,28953
36407,82144,1,28947
36408,82146,2,15349
36409,82147,1,28935
36410,82148,1,28586
36411,82149,2,28943
36412,82152,2,28927
36413,82154,2,28937
36414,82158,2,28951
36415,82160,2,28586
36416,82161,1,28951
36417,82167,2,28944
36418,82168,1,28960
36419,82169,2,28958
36420,82173,2,13961
36421,82174,2,28952
36422,82175,2,28964
36423,82176,2,26347
36424,82178,2,26347
36425,82181,1,28779
36426,82182,1,28957
36427,82183,2,28956
36428,82187,2,28959
36429,82189,1,28970
36430,82190,2,28965
36431,82192,2,907
36432,82195,2,28918
36433,82198,2,28971
36434,82199,2,28965
36435,82200,2,28903
36436,82203,1,28977
36437,82206,1,28843
36438,82208,2,28963
36439,82211,2,28807
36440,82213,2,28980
36441,82215,2,28978
36442,82217,1,28981
36443,82218,2,28779
36444,82220,2,28955
36445,82222,2,28865
36446,82223,2,28983
36447,82233,2,28989
36448,82234,2,28975
36449,82237,2,28979
36450,82238,1,28985
36451,82240,1,28984
36452,82241,1,28979
36453,82243,2,28993
36454,82244,2,9051
36455,82246,2,23103
36456,82252,1,28995
36457,82253,2,28993
36458,82255,2,28996
36459,82257,2,28996
36460,82262,1,29003
36461,82265,2,28933
36462,82266,2,28997
36463,82268,1,29006
36464,82269,1,29005
36465,82271,2,28997
36466,82272,2,28997
36467,82273,2,18039
36468,82274,2,14710
36469,82275,2,13309
36470,82276,2,29007
36471,82280,2,29001
36472,82281,1,28938
36473,82283,1,29004
36474,82284,1,29008
36475,82288,1,29007
36476,82289,2,28705
36477,82294,1,29016
36478,82295,2,13924
36479,82296,2,28949
36480,82298,1,29017
36481,82301,1,29002
36482,82303,1,28976
36483,82308,2,29019
36484,82310,1,28929
36485,82315,2,28974
36486,82317,2,29001
36487,82321,1,28974
36488,82325,2,29005
36489,82329,2,29034
36490,82330,2,29015
36491,82332,1,29033
36492,82333,2,29024
36493,82334,1,29026
36494,82336,2,25219
36495,82342,1,29039
36496,82347,2,29023
36497,82353,2,29018
36498,82358,1,28375
36499,82359,1,28466
36500,82360,1,29041
36501,82363,1,29046
36502,82365,1,29044
36503,82366,1,29042
36504,82367,2,29049
36505,82369,2,29028
36506,82370,2,6811
36507,82371,2,29034
36508,82373,2,29047
36509,82374,2,29025
36510,82377,2,29034
36511,82378,1,29047
36512,82385,1,29052
36513,82392,2,2119
36514,82395,2,16276
36515,82396,2,25449
36516,82398,2,29063
36517,82399,2,29018
36518,82400,2,29055
36519,82403,1,29065
36520,82404,2,29062
36521,82405,1,29025
36522,82408,1,22126
36523,82412,2,29047
36524,82413,2,29066
36525,82415,2,29069
36526,82417,1,29069
36527,82418,1,29048
36528,82420,2,29069
36529,82421,2,29057
36530,82424,2,29073
36531,82426,2,29073
36532,82427,2,617
36533,82431,2,28611
36534,82432,2,29070
36535,82434,2,29075
36536,82435,2,29077
36537,82437,2,83
36538,82440,1,15829
36539,82443,2,29025
36540,82445,1,29072
36541,82450,2,29081
36542,82452,2,29079
36543,82453,1,29086
36544,82456,2,8825
36545,82457,1,29088
36546,82459,1,29089
36547,82461,1,29058
36548,82463,2,16136
36549,82465,1,29059
36550,82476,2,29094
36551,82479,2,29102
36552,82483,1,29105
36553,82484,2,29082
36554,82488,1,29056
36555,82490,2,29094
36556,82496,1,29107
36557,82498,1,29097
36558,82501,2,29106
36559,82502,1,24725
36560,82505,1,22592
36561,82508,2,29115
36562,82511,2,29115
36563,82516,2,25158
36564,82517,1,29123
36565,82518,2,29123
36566,82520,2,29110
36567,82522,2,29069
36568,82524,2,29123
36569,82528,2,29112
36570,82534,2,29125
36571,82538,1,29133
36572,82542,2,29133
36573,82544,2,13793
36574,82555,2,29144
36575,82556,2,28877
36576,82560,2,29147
36577,82561,1,29143
36578,82562,1,29130
36579,82563,2,28867
36580,82565,1,16991
36581,82566,1,29136
36582,82568,1,29121
36583,82569,2,29149
36584,82570,2,29119
36585,82572,2,29146
36586,82573,2,29078
36587,82574,2,2101
36588,82580,1,29147
36589,82581,1,29153
36590,82584,2,29153
36591,82586,1,29140
36592,82587,2,29078
36593,82590,2,29146
36594,82592,2,28218
36595,82599,1,29138
36596,82605,2,29163
36597,82607,2,29167
36598,82608,1,29167
36599,82609,2,29153
36600,82613,2,28637
36601,82614,1,29171
36602,82621,2,12377
36603,82623,2,29127
36604,82631,2,6883
36605,82632,2,29167
36606,82633,2,28931
36607,82636,2,29183
36608,82638,2,29184
36609,82639,2,29183
36610,82640,2,29102
36611,82643,1,29186
36612,82645,2,29188
36613,82646,1,29184
36614,82650,2,29190
36615,82652,2,29140
36616,82655,1,27400
36617,82662,1,29197
36618,82665,1,29185
36619,82666,2,29198
36620,82672,2,29187
36621,82677,1,29202
36622,82684,2,29185
36623,82685,1,29173
36624,82691,1,29214
36625,82692,2,29207
36626,82693,1,29213
36627,82694,2,29071
36628,82697,1,29208
36629,82702,2,29208
36630,82706,1,29211
36631,82708,1,29224
36632,82711,1,29157
36633,82715,2,29223
36634,82716,1,29222
36635,82718,1,29227
36636,82722,2,20426
36637,82724,1,29230
36638,82727,2,29234
36639,82728,2,29201
36640,82730,2,29234
36641,82733,2,4938
36642,82734,2,29236
36643,82735,2,29196
36644,82736,2,25432
36645,82737,2,29219
36646,82740,1,29226
36647,82744,2,29235
36648,82745,1,29238
36649,82747,2,29240
36650,82749,2,28945
36651,82753,2,29243
36652,82755,2,29244
36653,82760,2,28945
36654,82762,1,29179
36655,82763,2,29246
36656,82764,2,29244
36657,82769,2,25991
36658,82770,1,29233
36659,82771,2,29244
36660,82778,2,29247
36661,82779,1,29252
36662,82781,2,29253
36663,82785,2,23518
36664,82793,2,29255
36665,82795,2,29254
36666,82800,1,29261
36667,82801,2,20683
36668,82806,1,29263
36669,82813,2,29251
36670,82814,2,20683
36671,82816,1,29270
36672,82817,1,29095
36673,82819,2,29232
36674,82821,2,29014
36675,82822,2,29267
36676,82824,2,29183
36677,82825,1,29274
36678,82826,1,29031
36679,82828,1,29267
36680,82831,1,29272
36681,82833,2,29224
36682,82838,2,29235
36683,82841,1,29268
36684,82843,2,29071
36685,82845,2,29204
36686,82848,1,29284
36687,82853,2,29271
36688,82855,2,29288
36689,82860,2,29291
36690,82861,1,29282
36691,82868,2,29294
36692,82869,2,29294
36693,82874,2,29256
36694,82884,2,29302
36695,82886,1,29309
36696,82892,1,29311
36697,82898,2,19959
36698,82899,2,29313
36699,82900,1,29315
36700,82901,2,29313
36701,82903,2,29201
36702,82904,1,29127
36703,82905,1,29246
36704,82907,2,29304
36705,82910,2,29313
36706,82919,2,29322
36707,82922,1,29324
36708,82925,2,17172
36709,82928,1,29201
36710,82931,2,29304
36711,82932,2,29310
36712,82933,2,29327
36713,82935,1,29294
36714,82937,2,29297
36715,82942,1,29332
36716,82945,1,29325
36717,82949,1,29333
36718,82953,1,29306
36719,82956,2,20850
36720,82957,2,29337
36721,82961,2,2407
36722,82962,1,29297
36723,82964,2,29346
36724,82965,1,29346
36725,82966,2,29336
36726,82967,1,29320
36727,82968,2,11119
36728,82971,1,29347
36729,82975,2,29290
36730,82977,2,29319
36731,82983,1,29348
36732,82985,2,29245
36733,82988,2,29245
36734,82989,2,29346
36735,82994,2,29319
36736,82995,1,29362
36737,83009,2,29371
36738,83010,2,29305
36739,83011,1,29356
36740,83013,1,29371
36741,83016,2,29369
36742,83017,2,29375
36743,83018,2,29359
36744,83020,2,17159
36745,83021,1,29366
36746,83023,1,29326
36747,83024,2,29373
36748,83028,1,29377
36749,83029,2,29377
36750,83032,1,19588
36751,83038,2,29373
36752,83039,1,29383
36753,83041,2,29378
36754,83046,2,29383
36755,83048,1,29385
36756,83050,2,29389
36757,83052,2,29378
36758,83055,1,29359
36759,83059,1,29390
36760,83060,2,27579
36761,83062,1,29373
36762,83063,2,29380
36763,83067,2,29382
36764,83072,1,29400
36765,83074,2,29132
36766,83076,1,29402
36767,83077,1,29401
36768,83079,1,29405
36769,83080,2,29401
36770,83083,1,29380
36771,83085,1,29331
36772,83086,2,29326
36773,83087,2,29407
36774,83088,2,29398
36775,83094,2,18363
36776,83095,2,28763
36777,83098,2,29413
36778,83099,1,29412
36779,83100,2,29414
36780,83106,1,29416
36781,83108,2,29414
36782,83110,2,24253
36783,83111,2,29412
36784,83112,2,29394
36785,83113,2,28807
36786,83114,2,29113
36787,83115,2,29418
36788,83120,2,29352
36789,83122,1,29397
36790,83124,1,29421
36791,83125,2,29421
36792,83128,1,29425
36793,83141,2,29436
36794,83142,2,20104
36795,83143,1,29398
36796,83149,2,26876
36797,83151,2,17707
36798,83154,1,29447
36799,83155,1,29445
36800,83158,2,24467
36801,83162,2,29436
36802,83166,2,29452
36803,83168,1,29448
36804,83169,2,28194
36805,83170,1,29434
36806,83171,2,29440
36807,83174,2,20719
36808,83175,1,29456
36809,83176,2,29456
36810,83178,2,29456
36811,83179,1,29439
36812,83180,2,12402
36813,83181,1,29455
36814,83183,2,29457
36815,83184,2,29457
36816,83187,2,29409
36817,83188,2,20104
36818,83190,1,29460
36819,83196,1,29464
36820,83198,1,29350
36821,83199,2,29459
36822,83202,2,13131
36823,83205,1,29458
36824,83211,2,29468
36825,83212,1,29473
36826,83214,2,29446
36827,83215,2,29457
36828,83221,2,29474
36829,83222,1,29152
36830,83226,2,29466
36831,83227,1,29481
36832,83228,2,29436
36833,83230,2,29441
36834,83231,2,29480
36835,83235,2,24805
36836,83236,2,29471
36837,83237,2,29485
36838,83238,2,29480
36839,83240,2,29485
36840,83242,1,29486
36841,83247,2,29436
36842,83248,1,29465
36843,83249,2,29249
36844,83252,2,29406
36845,83253,1,29488
36846,83255,1,29423
36847,83256,2,29489
36848,83257,2,29436
36849,83259,2,29491
36850,83262,1,29436
36851,83271,2,29500
36852,83273,2,21103
36853,83275,1,21103
36854,83276,2,29500
36855,83278,2,29459
36856,83279,2,29503
36857,83280,2,14366
36858,83281,2,29502
36859,83282,2,29391
36860,83286,1,14366
36861,83287,1,29298
36862,83288,1,29491
36863,83289,1,29503
36864,83290,2,23063
36865,83292,1,29403
36866,83293,2,29411
36867,83294,2,29436
36868,83295,2,29504
36869,83298,1,29489
36870,83300,1,29508
36871,83304,2,29504
36872,83305,2,29367
36873,83308,2,11129
36874,83311,2,4140
36875,83312,2,29515
36876,83319,1,29513
36877,83323,1,29493
36878,83324,2,29240
36879,83325,1,29514
36880,83326,2,29520
36881,83327,2,29518
36882,83328,2,29451
36883,83332,2,29423
36884,83333,2,29517
36885,83334,2,29520
36886,83335,1,9691
36887,83342,1,29479
36888,83348,2,18955
36889,83351,2,29531
36890,83355,2,23315
36891,83356,1,28825
36892,83357,2,29534
36893,83358,2,22543
36894,83360,2,29534
36895,83362,2,28825
36896,83366,2,29538
36897,83367,2,17774
36898,83369,2,13406
36899,83370,2,29534
36900,83372,2,29537
36901,83375,2,29542
36902,83378,1,29542
36903,83379,2,12683
36904,83384,2,26584
36905,83385,2,29546
36906,83389,2,29545
36907,83390,2,29540
36908,83397,2,29512
36909,83403,2,29540
36910,83405,2,26740
36911,83406,1,29558
36912,83407,2,29555
36913,83409,2,29559
36914,83414,2,29554
36915,83416,1,29561
36916,83417,2,7142
36917,83419,2,29516
36918,83420,2,29436
36919,83421,1,29487
36920,83423,2,29562
36921,83424,1,29469
36922,83425,2,28929
36923,83426,1,29553
36924,83427,2,15774
36925,83428,2,28929
36926,83429,2,29562
36927,83430,1,29547
36928,83431,2,7142
36929,83432,2,29533
36930,83434,2,27088
36931,83437,2,14648
36932,83440,2,29074
36933,83445,2,28365
36934,83451,1,29576
36935,83453,1,29279
36936,83455,1,29577
36937,83456,1,29451
36938,83457,2,29575
36939,83460,2,13039
36940,83461,1,29579
36941,83463,2,23468
36942,83466,2,29578
36943,83467,2,29582
36944,83471,1,29580
36945,83473,2,29581
36946,83474,2,29582
36947,83475,2,28503
36948,83478,1,29582
36949,83482,2,29588
36950,83485,2,22493
36951,83488,2,29474
36952,83490,2,1072
36953,83491,2,29583
36954,83499,2,29594
36955,83502,2,29595
36956,83504,1,29588
36957,83516,1,29601
36958,83520,1,29608
36959,83523,2,29609
36960,83525,1,29599
36961,83526,2,29562
36962,83529,2,29609
36963,83533,2,29606
36964,83537,2,29615
36965,83539,1,29618
36966,83541,1,29572
36967,83542,1,29115
36968,83545,1,29604
36969,83547,1,29570
36970,83551,2,3903
36971,83552,1,29511
36972,83553,2,29273
36973,83556,2,29622
36974,83557,2,13203
36975,83558,2,29624
36976,83559,2,22
36977,83562,1,29625
36978,83564,1,29626
36979,83566,2,29587
36980,83567,2,29624
36981,83572,2,24370
36982,83575,2,29632
36983,83578,2,29624
36984,83580,2,29617
36985,83582,2,29635
36986,83586,2,29636
36987,83587,2,29639
36988,83589,2,29594
36989,83591,1,29639
36990,83595,2,29643
36991,83597,2,29419
36992,83599,2,357
36993,83602,2,29644
36994,83603,2,20255
36995,83605,2,29645
36996,83607,2,29644
36997,83609,1,29590
36998,83613,1,29624
36999,83620,2,29624
37000,83623,2,29639
37001,83625,2,29646
37002,83627,2,14863
37003,83629,2,29639
37004,83633,2,29653
37005,83634,2,28925
37006,83637,2,29663
37007,83642,2,29664
37008,83643,2,29656
37009,83652,2,29649
37010,83654,1,29669
37011,83655,2,29499
37012,83657,2,29670
37013,83662,2,25787
37014,83664,1,29674
37015,83666,2,29674
37016,83668,2,19263
37017,83671,2,28922
37018,83672,2,29674
37019,83673,2,29674
37020,83674,2,29462
37021,83679,2,29632
37022,83680,1,29679
37023,83693,1,29689
37024,83694,2,29666
37025,83696,1,29520
37026,83698,2,23559
37027,83699,2,29686
37028,83701,1,29693
37029,83705,2,6931
37030,83707,2,29685
37031,83708,2,29685
37032,83710,2,29587
37033,83711,2,29651
37034,83713,2,29666
37035,83715,1,29424
37036,83717,2,29681
37037,83721,2,29651
37038,83723,2,29696
37039,83725,2,29695
37040,83733,2,29704
37041,83735,2,29704
37042,83736,2,18923
37043,83737,2,29704
37044,83739,2,29704
37045,83740,1,29705
37046,83743,1,29702
37047,83745,1,29641
37048,83751,1,29704
37049,83753,1,29710
37050,83754,2,29668
37051,83757,1,29659
37052,83759,2,29709
37053,83768,2,21289
37054,83769,2,29719
37055,83770,1,29719
37056,83783,1,29712
37057,83784,1,29668
37058,83785,1,29725
37059,83786,2,29587
37060,83787,1,29690
37061,83790,1,29729
37062,83791,2,29716
37063,83792,2,29730
37064,83795,1,29716
37065,83798,2,29727
37066,83801,2,29733
37067,83806,2,29734
37068,83807,2,29650
37069,83809,2,29650
37070,83810,1,29697
37071,83813,2,29720
37072,83814,2,29647
37073,83815,1,29720
37074,83816,2,17628
37075,83817,2,29704
37076,83820,2,29587
37077,83822,2,6409
37078,83823,2,29739
37079,83827,2,29704
37080,83829,1,29746
37081,83830,1,29744
37082,83831,2,29746
37083,83833,2,20336
37084,83836,2,29689
37085,83839,2,29751
37086,83847,1,29709
37087,83848,2,29469
37088,83851,1,29756
37089,83856,1,29761
37090,83857,2,29762
37091,83858,2,29762
37092,83859,2,10951
37093,83862,2,29762
37094,83863,1,24610
37095,83869,2,29760
37096,83870,2,29762
37097,83872,2,29764
37098,83879,1,29772
37099,83881,1,29774
37100,83882,2,29752
37101,83883,2,29771
37102,83886,1,29775
37103,83887,2,29737
37104,83889,2,29758
37105,83895,1,29777
37106,83896,2,29780
37107,83901,2,29635
37108,83903,2,29784
37109,83907,1,29786
37110,83909,2,29752
37111,83910,1,29635
37112,83915,2,29787
37113,83916,1,29787
37114,83917,2,29790
37115,83919,2,29783
37116,83920,2,29782
37117,83923,2,29792
37118,83924,2,29792
37119,83927,2,29792
37120,83928,2,29791
37121,83930,2,29792
37122,83931,1,29790
37123,83932,2,29793
37124,83933,2,29793
37125,83935,1,29344
37126,83936,2,29768
37127,83937,2,17843
37128,83939,2,29796
37129,83942,1,29791
37130,83946,2,29801
37131,83949,2,17843
37132,83950,2,29795
37133,83953,2,17843
37134,83956,1,29807
37135,83959,1,29799
37136,83962,2,29809
37137,83963,2,29806
37138,83965,2,317
37139,83969,2,3837
37140,83970,1,29795
37141,83971,2,29812
37142,83972,2,26253
37143,83973,1,29812
37144,83974,2,29812
37145,83978,1,29811
37146,83981,2,29816
37147,83985,1,29823
37148,83986,2,29816
37149,83987,2,4129
37150,83996,2,29084
37151,84003,1,29827
37152,84004,1,29826
37153,84006,1,29833
37154,84010,2,17055
37155,84011,2,29832
37156,84013,2,29829
37157,84014,2,29838
37158,84017,2,29703
37159,84019,1,29841
37160,84020,2,29841
37161,84021,1,29789
37162,84022,1,29839
37163,84023,1,29821
37164,84028,1,29843
37165,84032,2,29834
37166,84033,1,29848
37167,84035,2,28973
37168,84037,2,27399
37169,84038,1,29444
37170,84044,1,29846
37171,84046,2,29854
37172,84047,2,29818
37173,84051,2,29853
37174,84055,2,320
37175,84056,2,29857
37176,84057,1,29857
37177,84059,2,29858
37178,84062,1,29850
37179,84064,2,29859
37180,84068,2,29124
37181,84072,2,29498
37182,84074,1,29866
37183,84077,2,29868
37184,84083,1,29871
37185,84084,2,29869
37186,84085,2,29870
37187,84087,2,29869
37188,84088,1,29867
37189,84089,2,29869
37190,84095,2,29862
37191,84101,1,29852
37192,84104,2,29860
37193,84105,1,29864
37194,84107,1,29870
37195,84110,1,29884
37196,84114,2,29846
37197,84117,1,29889
37198,84120,1,29891
37199,84121,1,29878
37200,84122,2,29882
37201,84126,2,29887
37202,84129,1,29893
37203,84131,2,23592
37204,84134,1,29896
37205,84139,1,29876
37206,84146,1,29903
37207,84147,2,29903
37208,84148,2,4133
37209,84150,1,29849
37210,84152,2,14659
37211,84154,2,2922
37212,84160,1,13983
37213,84165,2,29908
37214,84168,2,29913
37215,84171,2,29907
37216,84172,2,29904
37217,84174,1,29911
37218,84176,2,29911
37219,84180,2,29914
37220,84181,1,29912
37221,84183,2,29919
37222,84184,2,27851
37223,84186,2,24485
37224,84187,2,11397
37225,84192,2,29885
37226,84193,1,29924
37227,84194,2,29923
37228,84196,2,29845
37229,84200,1,29925
37230,84206,2,29929
37231,84208,2,29911
37232,84210,2,29933
37233,84212,2,21428
37234,84213,2,29908
37235,84215,2,29935
37236,84217,2,23659
37237,84220,1,29937
37238,84231,2,29939
37239,84233,1,29941
37240,84236,2,29921
37241,84240,1,29942
37242,84241,2,29940
37243,84248,2,23733
37244,84254,1,29955
37245,84257,2,29945
37246,84259,2,29960
37247,84261,2,29948
37248,84262,2,29909
37249,84275,2,29967
37250,84276,2,29960
37251,84280,2,29942
37252,84281,2,29950
37253,84290,2,29963
37254,84291,2,29954
37255,84292,2,29979
37256,84294,2,29155
37257,84297,2,29963
37258,84299,1,29949
37259,84301,1,29905
37260,84302,1,29982
37261,84305,2,23018
37262,84309,2,20
37263,84311,1,29155
37264,84316,1,29989
37265,84317,2,29989
37266,84318,2,20653
37267,84320,2,29991
37268,84322,2,29989
37269,84324,2,29992
37270,84329,2,7233
37271,84331,2,29988
37272,84332,2,29990
37273,84333,1,29980
37274,84335,2,29977
37275,84344,1,30003
37276,84345,1,30005
37277,84351,2,12219
37278,84353,2,30012
37279,84354,2,28555
37280,84355,2,3386
37281,85357,2,176
37282,85359,2,29998
37283,85361,1,29945
37284,85364,2,115
37285,85365,2,30017
37286,85366,2,30017
37287,85376,2,22908
37288,85377,2,30021
37289,85378,2,30020
37290,85379,1,29993
37291,85380,1,30022
37292,85383,2,30026
37293,85384,2,30017
37294,85386,2,30022
37295,85388,2,30013
37296,85389,2,30028
37297,85390,2,30028
37298,85392,2,30029
37299,85394,2,29873
37300,85395,2,30024
37301,85397,1,29776
37302,85401,2,29918
37303,85406,2,29918
37304,85407,2,22645
37305,85408,2,30009
37306,85409,2,30035
37307,85410,2,30009
37308,85411,2,29482
37309,85413,1,23030
37310,85415,2,30026
37311,85417,1,29845
37312,85419,2,29168
37313,85424,2,29168
37314,85425,2,15191
37315,85427,2,30045
37316,85428,2,30028
37317,85429,1,30045
37318,85430,2,30028
37319,85433,1,29898
37320,85434,1,30046
37321,85439,2,30049
37322,85441,2,30051
37323,85442,2,30049
37324,85447,1,30049
37325,85449,2,16552
37326,85450,1,30042
37327,85452,2,30056
37328,85455,1,30054
37329,85456,2,29898
37330,85458,1,29068
37331,85460,1,30057
37332,85461,2,30055
37333,85464,2,30023
37334,85466,1,30063
37335,85468,2,30058
37336,85469,2,30063
37337,85471,1,30065
37338,85472,2,5554
37339,85475,2,30067
37340,85480,1,30055
37341,85481,2,30068
37342,85482,2,30063
37343,85484,1,30058
37344,85485,2,30052
37345,85489,2,30068
37346,85492,1,30073
37347,85493,2,30036
37348,85494,2,30073
37349,85495,2,30023
37350,85497,2,30074
37351,85500,2,26988
37352,85505,2,30080
37353,85510,1,30076
37354,85511,2,30082
37355,85514,2,14962
37356,85516,1,30083
37357,85517,1,30082
37358,85521,2,30056
37359,85522,1,30037
37360,85523,2,5761
37361,85527,2,30092
37362,85530,2,18942
37363,85532,2,29965
37364,85533,1,30086
37365,85534,2,22486
37366,85535,2,29467
37367,85540,2,30097
37368,85543,1,30097
37369,85548,1,30094
37370,85549,2,30084
37371,85550,2,30080
37372,85552,1,30103
37373,85554,2,20194
37374,85556,2,29766
37375,85557,2,29730
37376,85562,1,30107
37377,85565,2,30108
37378,85567,2,30100
37379,85568,2,30111
37380,85570,2,30080
37381,85574,2,30029
37382,85578,1,30115
37383,85580,1,30047
37384,85581,2,30106
37385,85587,1,30120
37386,85589,2,30066
37387,85591,1,30121
37388,85594,1,30123
37389,85599,2,30127
37390,85600,2,30126
37391,85602,2,30066
37392,85603,1,30128
37393,85604,2,30074
37394,85609,2,30129
37395,85611,2,30126
37396,85613,2,30096
37397,85616,2,30134
37398,85617,1,30130
37399,85618,2,30136
37400,85619,1,30129
37401,85621,2,30136
37402,85623,2,30138
37403,85624,2,30117
37404,85625,1,30112
37405,85631,2,27453
37406,85632,2,30141
37407,85634,2,30139
37408,85639,1,30145
37409,85640,2,30145
37410,85641,2,30144
37411,85642,2,30144
37412,85647,2,30147
37413,85650,2,28655
37414,85651,2,27960
37415,85656,2,19016
37416,85658,1,30150
37417,85663,2,171
37418,85668,2,30161
37419,85671,1,30159
37420,85673,2,29964
37421,85674,2,30162
37422,85677,1,30113
37423,85679,1,30132
37424,85684,1,30164
37425,85685,2,30167
37426,85689,2,30171
37427,85691,2,30160
37428,85692,2,29971
37429,85694,1,30156
37430,85695,2,30170
37431,85696,1,30160
37432,85698,1,5554
37433,85704,2,30169
37434,85705,1,13633
37435,85706,2,26846
37436,85707,2,30175
37437,85708,1,30010
37438,85709,2,30177
37439,85710,2,26846
37440,85711,2,29714
37441,85715,2,30179
37442,85720,2,30179
37443,85724,2,30179
37444,85725,2,20490
37445,85728,1,29714
37446,85733,2,30189
37447,85736,2,30188
37448,85739,2,30189
37449,85740,2,30125
37450,85741,1,30179
37451,85743,2,24013
37452,85745,2,30188
37453,85748,1,30185
37454,85749,1,30193
37455,85753,1,30182
37456,85756,1,29342
37457,85760,2,30159
37458,85761,1,30196
37459,85763,1,30187
37460,85769,1,29195
37461,85771,1,30202
37462,85772,2,30204
37463,85777,2,21619
37464,85779,1,29971
37465,85780,2,30169
37466,85781,2,29880
37467,85785,2,30210
37468,85787,1,30211
37469,85791,1,30206
37470,85792,2,30213
37471,85795,1,29596
37472,85797,2,28003
37473,85799,2,30219
37474,85800,2,14832
37475,85802,1,30216
37476,85803,2,29842
37477,85808,1,30222
37478,85809,2,24949
37479,85810,2,30220
37480,85811,1,30220
37481,85812,1,30170
37482,85813,2,30172
37483,85826,1,30227
37484,85827,2,30227
37485,85833,2,1012
37486,85836,2,30228
37487,85838,1,29981
37488,85841,1,30174
37489,85842,1,30231
37490,85845,2,24949
37491,85846,1,30233
37492,85847,2,30233
37493,85848,1,30229
37494,85850,2,15900
37495,85851,2,8619
37496,85852,2,8619
37497,85853,2,8619
37498,85854,2,8619
37499,85855,2,30217
37500,85856,1,30212
37501,85857,2,8619
37502,85870,2,30241
37503,85871,2,30246
37504,85874,2,30201
37505,85876,2,30239
37506,85877,2,30045
37507,85880,2,30231
37508,85881,2,12158
37509,85882,1,30245
37510,85883,1,30230
37511,85884,1,30244
37512,85885,1,30249
37513,85888,2,17526
37514,85891,1,30251
37515,85892,2,30250
37516,85900,2,30180
37517,85904,2,30260
